Age,Attrition,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,MonthlyIncome__log1p,mean_time__log1p,YearsWithCurrManager__winsor1,TotalWorkingYears__winsor5,NumCompaniesWorked__winsor5,MonthlyIncome__log1p_norm,Age_norm,DistanceFromHome_norm,NumCompaniesWorked_5_norm,TotalWorkingYears_norm,YearsAtCompany_norm,YearsSinceLastPromotion_norm,YearsWithCurrManager_1_norm,PercentSalaryHike_norm,mean_time__log1p_norm
36,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11.066185134649654,2.089317612350042,2,11.0,4.0,0.3289463227286104,0.0025555549660845073,1.8617353530077025,0.5268979736171766,0.18367846183627087,-0.5757820218283279,-0.7625006132385551,-0.4240145921197626,-0.33941624918843544,-0.11599554255124601
47,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.046770420412676,2.1338350255101677,2,17.0,7.0,0.2995787291856865,1.2153489260136523,1.7370692606333509,1.770857749766133,1.0706214940743062,0.22277674093702246,0.008940543203802158,-0.4240145921197626,-0.33941624918843544,0.17646569135819692
25,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,12.19900271234581,2.0339210263780267,2,6.0,3.0,2.042498516903898,-1.2102378160814833,0.8644066140128889,0.11224471490085779,-0.5554407316954253,-0.5757820218283279,0.7803816996461596,-0.4240145921197626,1.016452894394997,-0.4799285013121509
37,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11.236789808685486,2.1222375864800997,3,7.0,0.0,0.5870108331021173,0.11280949778859066,-0.13292212498192466,-1.1317150612480988,-0.40761689298908604,0.22277674093702246,0.008940543203802158,-0.09504244871534814,1.8299743805450566,0.10027525062609144
56,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,10.659163423376018,1.9567370404543503,0,5.0,2.0,-0.2867335185467607,2.207634411416208,0.11641005976677875,-0.3024085438154611,-0.7032645704017645,-0.5757820218283279,0.008940543203802158,-1.0819588789285914,0.2029314082449376,-0.9869957848511349
24,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,10.677085049993375,2.3625224198538732,3,5.0,1.0,-0.259624438304718,-1.3204917589039893,-0.5069204021049797,-0.71706180253178,-0.7032645704017645,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,-0.06824242047174892,1.678848529478767
32,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10.882959635008408,2.0904062094045255,3,7.0,4.0,0.051790968573845915,-0.4384602163239401,-0.6315864944793315,0.5268979736171766,-0.40761689298908604,-0.3095957675732111,-0.7625006132385551,-0.09504244871534814,-0.33941624918843544,-0.10884390423301679
34,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,10.39821428171237,1.9437077255001134,2,7.0,5.0,-0.6814572437693903,-0.2179523306789278,-0.008256032607572947,0.9415512323334956,-0.40761689298908604,-0.043409513318094325,-0.7625006132385551,-0.4240145921197626,-0.6105900779051219,-1.0725930659600924
41,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.91237569707775,2.4050965539471227,3,7.0,2.0,0.09628706282180773,0.5538252690786153,2.1110675377564063,-0.3024085438154611,-0.40761689298908604,-0.3095957675732111,-0.7625006132385551,-0.09504244871534814,0.4741052369616241,1.9585432131018148
40,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.678698474028431,1.9506133573258813,7,11.0,3.0,-0.2571838985833719,0.4435713262561091,-0.7562525868536831,0.11224471490085779,0.18367846183627087,0.755149249447256,-0.7625006132385551,1.2208461249023097,-1.1529377353384949,-1.0272258835179333
46,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10.998777662206932,1.9705330728063242,3,28.0,4.0,0.22698266628275457,1.105094983191146,1.1137387987615923,0.5268979736171766,2.696683719844038,0.48896299519213926,2.323264012530874,-0.09504244871534814,-1.1529377353384949,-0.8963614833880196
39,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,10.687640206386288,2.318478126995958,0,11.0,2.0,-0.24365822118993508,0.33331738343360295,-0.8809186792280348,-0.3024085438154611,0.18367846183627087,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.06824242047174892,1.389495502842607
31,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10.155063057844572,2.0321795842074892,7,10.0,1.0,-1.0492590164276416,-0.5487141591464463,-0.8809186792280348,-0.71706180253178,0.03585462312993165,1.2875217579574896,2.323264012530874,1.2208461249023097,-0.6105900779051219,-0.4913690655728237
45,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.554014247259433,2.4095363427632237,7,24.0,2.0,-0.4457870193025779,0.99484104036864,0.11641005976677875,-0.3024085438154611,2.1053883650186807,0.48896299519213926,-0.7625006132385551,1.2208461249023097,-0.33941624918843544,1.9877108134469597
31,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10.655870155127044,1.9838663267568066,2,8.0,8.0,-0.29171506822002274,-0.5487141591464463,0.8644066140128889,2.185511008482452,-0.2597930542827468,-0.5757820218283279,-0.7625006132385551,-0.4240145921197626,-0.6105900779051219,-0.8087674471316897
31,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11.082157933374816,2.411690587456741,2,7.0,6.0,0.353107515882309,-0.5487141591464463,-0.25758821735627635,1.3562044910498143,-0.40761689298908604,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,2.1011482092617433,2.001863321791117
45,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.124325569579169,2.4030365790586914,2,10.0,4.0,1.9295384213316165,0.99484104036864,-1.0055847716023865,0.5268979736171766,0.03585462312993165,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-0.8817639066218085,1.9450100188992208
48,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,9.681031265002055,2.0542903864748667,2,15.0,4.0,-1.7663014023571528,1.3256028688361583,1.8617353530077025,0.5268979736171766,0.7749738166616278,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.8817639066218085,-0.34611011958273985
34,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10.201404568800312,2.076399419113641,2,2.0,1.0,-0.9791607063880836,-0.2179523306789278,-0.25758821735627635,-0.71706180253178,-1.146736086520782,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,0.2029314082449376,-0.20086279933027457
40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.357457069703907,2.159234218098163,8,16.0,2.0,-0.7431084852760809,0.4435713262561091,1.9864014453820542,-0.3024085438154611,0.922797655367967,1.0213355037023728,2.323264012530874,1.549818268306724,-0.06824242047174892,0.34332801954132414
28,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12.08045840084508,2.002735967909141,3,6.0,0.0,1.8631829156292528,-0.8794759876139647,-1.0055847716023865,-1.1317150612480988,-0.5554407316954253,-0.043409513318094325,0.008940543203802158,-0.09504244871534814,-0.6105900779051219,-0.6848016067314384
44,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10.05151955135521,1.961938154418195,3,7.0,3.0,-1.2058837071375876,0.8845870975461337,-0.5069204021049797,0.11224471490085779,-0.40761689298908604,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,0.7452790656783106,-0.9528265890333473
49,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.882584055202674,2.020368059973323,2,20.0,2.0,0.051222849211227564,1.4358568116586645,-0.25758821735627635,-0.3024085438154611,1.5140930101933239,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,1.016452894394997,-0.5689659587132732
40,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.028863995523032,1.9439510884915296,2,8.0,2.0,1.7851388349339607,0.4435713262561091,-0.8809186792280348,-0.3024085438154611,-0.2597930542827468,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,0.7452790656783106,-1.070994270439304
44,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10.864388295328752,2.0075560978792115,3,6.0,1.0,0.023699102342771613,0.8845870975461337,-0.5069204021049797,-0.71706180253178,-0.5554407316954253,-0.043409513318094325,0.008940543203802158,-0.09504244871534814,-0.6105900779051219,-0.6531353202475391
33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.203629181337648,2.048879236097196,3,5.0,0.0,-0.9757956547066865,-0.32820627350143394,0.11641005976677875,-1.1317150612480988,-0.7032645704017645,-0.3095957675732111,-0.7625006132385551,-0.09504244871534814,-0.33941624918843544,-0.38165916890936724
34,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.167648814781753,2.0422717240019552,12,15.0,3.0,1.995071163175771,-0.2179523306789278,0.11641005976677875,0.11224471490085779,0.7749738166616278,2.08608052072284,1.5518228560885168,2.8657068419243825,-0.06824242047174892,-0.4250678264046899
30,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,10.129068131883756,1.8998063733111887,2,4.0,8.0,-1.0885801421716212,-0.6589681019689524,-1.0055847716023865,2.185511008482452,-0.8510884091081037,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,1.8299743805450566,-1.361007030744692
42,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.012396646681605,2.0859577649076324,8,12.0,1.0,0.24758337127576563,0.6640792119011214,-0.13292212498192466,-0.71706180253178,0.3315023005426101,1.8198942664677233,3.0947051689732312,1.549818268306724,1.8299743805450566,-0.13806836886799986
44,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.68786843351892,2.104597461560954,0,11.0,7.0,-0.2433129942870402,0.8845870975461337,-0.5069204021049797,1.770857749766133,0.18367846183627087,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,0.2029314082449376,-0.015613169970437617
30,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.972593750934676,1.9351236115359252,0,1.0,1.0,-1.3252705185275506,-0.6589681019689524,-0.13292212498192466,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,0.4741052369616241,-1.1289871909501412
57,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11.02875800051622,2.090035229890706,8,13.0,0.0,0.2723323108358316,2.317888354238714,-0.8809186792280348,-1.1317150612480988,0.47932613924894935,1.8198942664677233,0.7803816996461596,1.549818268306724,-0.33941624918843544,-0.1112810882171029
49,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.838423379279122,1.9912658507761105,7,28.0,3.0,-0.015576629023353855,1.4358568116586645,-0.25758821735627635,0.11224471490085779,2.844507558550377,0.755149249447256,-0.7625006132385551,1.2208461249023097,-0.06824242047174892,-0.7601555945686449
28,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10.03192474171143,1.9821456416374088,2,5.0,3.0,-1.2355237213116534,-0.8794759876139647,-0.8809186792280348,0.11224471490085779,-0.7032645704017645,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,1.2876267231116836,-0.8200716460387244
29,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.699665035915537,2.101912175307203,0,7.0,5.0,-0.22546890860323074,-0.7692220447914586,2.3603997225051097,0.9415512323334956,-0.40761689298908604,-0.043409513318094325,-0.7625006132385551,-1.0819588789285914,0.4741052369616241,-0.03325440461152654
35,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.147648679072807,1.950243603208154,0,1.0,1.0,-1.0604743482365306,-0.10769838785642165,-0.25758821735627635,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.33941624918843544,-1.0296550171498593
24,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11.245581823958364,2.2229356413185655,0,4.0,2.0,0.6003100415172107,-1.3204917589039893,-0.7562525868536831,-0.3024085438154611,-0.8510884091081037,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,0.4741052369616241,0.761820369261088
24,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.851296331126829,2.103890222082146,0,1.0,1.0,0.0038955925579979883,-1.3204917589039893,0.11641005976677875,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,0.4741052369616241,-0.02025944467417455
44,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.052869017108131,2.367998231542278,2,16.0,5.0,1.8214499394032493,0.8845870975461337,-0.5069204021049797,0.9415512323334956,0.922797655367967,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,1.8299743805450566,1.7148223772242823
29,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.760418155260354,2.0302119059569255,4,10.0,1.0,1.3790752571292717,-0.7692220447914586,0.11641005976677875,-0.71706180253178,0.03585462312993165,1.2875217579574896,-0.7625006132385551,0.23392969468906633,-0.6105900779051219,-0.5042959085370978
30,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.534794583053756,1.8961645285828452,3,6.0,0.0,1.037786619996224,-0.6589681019689524,-1.0055847716023865,-1.1317150612480988,-0.5554407316954253,-0.043409513318094325,0.008940543203802158,-0.09504244871534814,1.016452894394997,-1.3849324641279586
55,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10.774592616232963,2.437386928264447,2,4.0,0.0,-0.11212998962363034,2.0973804685937014,1.3630709835102957,-1.1317150612480988,-0.8510884091081037,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-0.33941624918843544,2.170677792491554
33,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10.528650281554203,2.1156529236424078,2,8.0,8.0,-0.4841537254191749,-0.32820627350143394,-0.25758821735627635,2.185511008482452,-0.2597930542827468,-0.043409513318094325,-0.7625006132385551,-0.4240145921197626,1.8299743805450566,0.05701670342654385
47,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10.0715834020661,2.406701835486609,2,11.0,3.0,-1.1755341997798605,1.2153489260136523,-0.13292212498192466,0.11224471490085779,0.18367846183627087,-0.043409513318094325,0.008940543203802158,-0.4240145921197626,0.4741052369616241,1.9690892575928003
28,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9.74455043597491,2.0917776381909046,0,8.0,7.0,-1.6702193703197539,-0.8794759876139647,-1.0055847716023865,1.770857749766133,-0.2597930542827468,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,-0.8817639066218085,-0.0998341768788988
28,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.001940967772327,1.9155098499974723,0,1.0,1.0,1.7444138195525023,-0.8794759876139647,-0.13292212498192466,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,0.2029314082449376,-1.2578415985615765
28,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.990887213990135,2.0334237808462623,3,5.0,0.0,0.21504720984111284,-0.8794759876139647,-0.008256032607572947,-1.1317150612480988,-0.7032645704017645,-0.3095957675732111,0.008940543203802158,-0.09504244871534814,-1.1529377353384949,-0.4831952014964744
49,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10.44117903543668,1.934198983127302,2,10.0,4.0,-0.6164667726944103,1.4358568116586645,-0.5069204021049797,0.5268979736171766,0.03585462312993165,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-1.1529377353384949,-1.1350616221917087
29,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10.605866984409651,2.0209381060564358,2,4.0,0.0,-0.36735217395134934,-0.7692220447914586,-0.13292212498192466,-1.1317150612480988,-0.8510884091081037,-0.5757820218283279,-0.7625006132385551,-0.4240145921197626,-0.33941624918843544,-0.5652209886213971
28,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,10.149996006155071,1.9266253876434463,7,8.0,1.0,-1.05692367286615,-0.8794759876139647,-0.5069204021049797,-0.71706180253178,-0.2597930542827468,0.755149249447256,0.008940543203802158,1.2208461249023097,-1.1529377353384949,-1.184817053226579
33,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.035067067645114,2.2250342779754866,0,14.0,2.0,0.2818756971980935,-0.32820627350143394,0.7397405216385372,-0.3024085438154611,0.6271499779552886,-1.3743407845936784,-0.7625006132385551,-1.0819588789285914,-0.06824242047174892,0.7756075555021901
32,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.692649210279308,2.062880155880611,0,10.0,2.0,-0.23608137052967826,-0.4384602163239401,-0.25758821735627635,-0.3024085438154611,0.03585462312993165,-0.043409513318094325,-0.7625006132385551,-1.0819588789285914,1.2876267231116836,-0.2896788406500347
54,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.535051839784135,2.00697836994612,12,26.0,3.0,-0.4744704327452127,1.9871265257711954,0.11641005976677875,0.11224471490085779,2.4010360424313593,2.352266774977957,0.008940543203802158,2.8657068419243825,-0.8817639066218085,-0.6569307569582957
29,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.60222671819096,1.9716614345032422,7,11.0,6.0,1.139787582372952,-0.7692220447914586,-0.5069204021049797,1.3562044910498143,0.18367846183627087,1.0213355037023728,-0.7625006132385551,1.2208461249023097,0.4741052369616241,-0.8889486075996219
39,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,10.854199034612414,2.044798335736262,2,9.0,4.0,0.00828635592952,0.33331738343360295,-0.382254309730628,0.5268979736171766,-0.11196921557640759,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,0.4741052369616241,-0.40846901859059814
46,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11.836898482222992,2.0613030289765817,1,23.0,8.0,1.49476293240758,1.105094983191146,-0.6315864944793315,2.185511008482452,1.9575645263123416,2.08608052072284,3.0947051689732312,-0.752986735524177,-1.1529377353384949,-0.30003992067786767
35,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11.056288107779814,1.9475659203662545,3,11.0,1.0,0.31397562273019003,-0.10769838785642165,1.7370692606333509,-0.71706180253178,0.18367846183627087,1.5537080122126066,1.5518228560885168,-0.09504244871534814,-0.33941624918843544,-1.0472463004785482
23,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.806915917693338,2.128493576320108,2,5.0,0.0,-0.0632362707840463,-1.4307457017264955,-0.8809186792280348,-1.1317150612480988,-0.7032645704017645,-0.3095957675732111,0.008940543203802158,-0.4240145921197626,1.016452894394997,0.14137455038442764
40,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10.773755288097965,2.1219620928356724,0,15.0,3.0,-0.11339657083778322,0.4435713262561091,-0.8809186792280348,0.11224471490085779,0.7749738166616278,-0.043409513318094325,0.008940543203802158,-1.0819588789285914,-0.06824242047174892,0.09846536982970223
34,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10.644019147757733,2.4087542815877567,7,12.0,0.0,-0.30964144937855775,-0.2179523306789278,1.9864014453820542,-1.1317150612480988,0.3315023005426101,1.5537080122126066,3.0947051689732312,1.2208461249023097,0.4741052369616241,1.9825729907359444
42,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.579190619617865,1.9998029190196192,0,4.0,4.0,1.1049421156072923,0.6640792119011214,-1.0055847716023865,0.5268979736171766,-0.8510884091081037,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-1.1529377353384949,-0.7040705407609359
37,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,9.91447694733573,2.154050281285748,7,10.0,1.0,-1.4131806801335869,0.11280949778859066,-0.8809186792280348,-0.71706180253178,0.03585462312993165,1.2875217579574896,1.5518228560885168,1.2208461249023097,-0.8817639066218085,0.3092716705972764
29,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.049361215025671,1.9243654337760767,7,9.0,3.0,-1.2091485063656944,-0.7692220447914586,-1.0055847716023865,0.11224471490085779,-0.11196921557640759,0.48896299519213926,-0.7625006132385551,1.2208461249023097,-0.6105900779051219,-1.199664027695916
33,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.658693619980095,2.075860136096138,2,5.0,1.0,-0.2874441648641951,-0.32820627350143394,-1.0055847716023865,-0.71706180253178,-0.7032645704017645,-0.043409513318094325,-0.7625006132385551,-0.4240145921197626,-0.6105900779051219,-0.20440566863757342
45,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.485731104959568,1.8681648004304603,3,8.0,4.0,-0.5490752544225499,0.99484104036864,-0.7562525868536831,0.5268979736171766,-0.2597930542827468,-0.043409513318094325,-0.7625006132385551,-0.09504244871534814,1.2876267231116836,-1.56887924951553
33,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.274740715974103,2.44192955693286,7,15.0,1.0,-0.8682290626916817,-0.32820627350143394,-0.008256032607572947,-0.71706180253178,0.7749738166616278,2.618453029233074,3.0947051689732312,1.2208461249023097,0.4741052369616241,2.2005210086905214
24,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.067348081686498,1.930303278676114,0,2.0,0.0,-1.181940741020385,-1.3204917589039893,0.11641005976677875,-1.1317150612480988,-1.146736086520782,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.6105900779051219,-1.1606548103368246
40,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10.239995502805316,2.22231819352474,2,8.0,3.0,-0.9207862770523081,0.4435713262561091,-0.25758821735627635,0.11224471490085779,-0.2597930542827468,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,-0.8817639066218085,0.7577639892776558
35,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.599387524445948,2.160825656956084,2,6.0,0.0,1.1354928867686078,-0.10769838785642165,0.11641005976677875,-1.1317150612480988,-0.5554407316954253,-0.043409513318094325,2.323264012530874,-0.4240145921197626,-1.1529377353384949,0.3537831232645545
32,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,10.299945551484317,2.07135896548648,5,12.0,3.0,-0.8301030642584728,-0.4384602163239401,1.612403168258999,0.11224471490085779,0.3315023005426101,0.48896299519213926,0.7803816996461596,0.5629018380934808,1.8299743805450566,-0.2339765223123455
36,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.86885713274766,2.2602828367601386,2,7.0,3.0,1.5431050633981667,0.0025555549660845073,-0.008256032607572947,0.11224471490085779,-0.40761689298908604,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,0.7452790656783106,1.0071761994080883
29,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.722628413411364,2.099979192897384,0,5.0,6.0,-0.19073344309811785,-0.7692220447914586,1.7370692606333509,1.3562044910498143,-0.7032645704017645,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,0.7452790656783106,-0.045953310063814534
33,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.244012806494966,2.07016111139317,2,8.0,2.0,0.5979366732273467,-0.32820627350143394,-0.008256032607572947,-0.3024085438154611,-0.2597930542827468,-0.8419682760834447,0.7803816996461596,-0.4240145921197626,1.2876267231116836,-0.24184593478051566
38,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.859787148429518,2.045302892933348,2,10.0,3.0,0.016739195010702677,0.2230634406110968,-0.008256032607572947,0.11224471490085779,0.03585462312993165,0.22277674093702246,0.008940543203802158,-0.4240145921197626,-0.6105900779051219,-0.4051542837494942
35,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.033243075528665,1.9801045149995693,2,3.0,1.0,-1.233529548684343,-0.10769838785642165,-0.25758821735627635,-0.71706180253178,-0.998912247814443,-0.5757820218283279,0.008940543203802158,-0.4240145921197626,-0.8817639066218085,-0.8334810149281698
30,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,10.238208256118535,1.9371000250620318,3,9.0,3.0,-0.9234897489457221,-0.6589681019689524,0.6150744292641855,0.11224471490085779,-0.11196921557640759,-0.3095957675732111,0.008940543203802158,-0.09504244871534814,-0.6105900779051219,-1.1160029607910043
35,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.139389369949,2.3123571901427487,0,1.0,1.0,-1.0729677607242265,-0.10769838785642165,-0.8809186792280348,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-0.6105900779051219,1.3492834460833247
38,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.801227273515408,2.1353846339823135,4,7.0,4.0,-0.0718411767326267,0.2230634406110968,-0.8809186792280348,0.5268979736171766,-0.40761689298908604,-0.043409513318094325,0.008940543203802158,0.23392969468906633,1.016452894394997,0.18664598652068004
32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10.077482875583607,2.108660480349056,2,9.0,4.0,-1.1666103836337847,-0.4384602163239401,0.11641005976677875,0.5268979736171766,-0.11196921557640759,0.22277674093702246,0.008940543203802158,-0.4240145921197626,-0.6105900779051219,0.011079205075961896
34,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9.925297966799977,2.0532772216591564,0,1.0,1.0,-1.3968123062565818,-0.2179523306789278,-0.7562525868536831,-0.71706180253178,-1.2945599252271214,-1.1081545303385616,-0.7625006132385551,-1.0819588789285914,-1.1529377353384949,-0.35276619888120386
34,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11.095301739538133,1.8791749312310044,1,9.0,8.0,0.3729894442125272,-0.2179523306789278,-0.8809186792280348,2.185511008482452,-0.11196921557640759,-0.8419682760834447,0.7803816996461596,-0.752986735524177,0.7452790656783106,-1.4965471841313782
